food_id,food_name,food_name_clean,calories_100g,protein_100g,fat_100g,carbohydrate_100g,image_url,source,zero_calorie_flag,calorie_inconsistent_flag,calorie_macro_diff,cooking_category,dish_type,main_ingredient,meal_time,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,confidence,allergen_sources,label_sources,allergen_match_count,merge_status,food_category,meal_component,food_category_source,base_ingredient,base_ingredient_tags,recipe_reference_match,recipe_reference_source,recipe_reference_title,recipe_ingredients_reference,suitable_breakfast,suitable_lunch,suitable_dinner,meal_time_tags,primary_meal_time,feature_rule_version,context_correction_notes,menu_reference_match,menu_reference_source,menu_reference_title,menu_reference_category,menu_reference_meal_time,ingredient_only_flag,raw_ingredient_flag,is_recommendable_food,recommendation_item_type,recommendation_confidence,recommendation_exclusion_reason,halal_status,is_halal_candidate,contains_non_halal_ingredient,non_halal_ingredient_tags,halal_review_reason,halal_confidence,halal_rule_version,menu_ready_rule_version,pairing_group,pairing_role,pairing_notes,pairing_suitability_notes,cleaning_action,cleaning_reason,meal_template_role,meal_combo_valid,image_url_status,image_url_source,image_url_rule_version
FD0032,bayam rebus,bayam rebus,23.0,1.2,0.6,3.7,https://img-global.cpcdn.com/recipes/5be8dc1e0002f811/1200x630cq70/photo.jpg,indonesian_food_nutrition_dataset,0,0,-2.0,rebus_kukus,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,ayam,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0033,bayam tumis oncom,bayam tumis oncom,102.0,3.7,6.7,6.9,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1601173915/chhxzj6dnkwkryigiyrl.jpg",indonesian_food_nutrition_dataset,0,0,-0.7,tumis,tumis,kedelai,"lunch,dinner",False,False,False,False,False,False,True,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,ayam,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0034,bayam tumis bersantan,bayam tumis bersantan,48.0,1.4,4.2,2.6,https://upload.wikimedia.org/wikipedia/commons/7/79/Fried_vegetables_%28Hamsa_-_Kuwaiti_food_%29.JPG,indonesian_food_nutrition_dataset,0,0,-5.8,tumis,tumis,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,ayam,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0035,bebek daging goreng,bebek daging goreng,300.0,24.0,20.7,4.5,https://asset.kompas.com/crops/y8jlET9Zwl-5iykdc5t58sS-_KY=/0x52:1000x719/750x500/data/photo/2020/07/14/5f0d253a6edd5.jpg,indonesian_food_nutrition_dataset,0,0,-0.3,gorengan,gorengan,sapi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,unggas_lain,unggas_lain,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,original,google_image_refresh_v1
FD0036,burger sapi,burger sapi,258.0,10.6,9.5,32.5,https://upload.wikimedia.org/wikipedia/commons/4/43/NCI%20Visuals%20Food%20Hamburger.jpg,indonesian_food_nutrition_dataset,0,0,0.1,olahan,olahan,sapi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,False,medium,food_ingredients_and_allergens,explicit_negative_prediction,1,exact_name,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,sapi,sapi,True,indonesian_food_recipes,beef burger,daging sapi cincang segar bawang putih lada garam tomat bawang bombai selada saus sambal saus tomat mayonaise slice keju,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,fixed_non_matching_chicken_placeholder_image,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0037,daging sapi teriyaki,daging sapi teriyaki,151.0,8.6,3.1,22.3,https://upload.wikimedia.org/wikipedia/commons/d/d2/Beef%20Teriyaki%20from%20Sarku%20Japan%20at%20the%20Natick%20Mall%2C%20Natick%20MA.jpg,indonesian_food_nutrition_dataset,0,0,-0.5,olahan,olahan,sapi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,sapi,sapi,True,indonesian_food_recipes,beef teriyaki,daging sapi bawang bombai bawang putih saus teriyaki saor bsa diganti saus tiram kecap manis garam lada gula penyedap,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,fixed_non_matching_chicken_placeholder_image,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0038,daging sapi yakiniku,daging sapi yakiniku,132.0,9.8,1.1,20.7,https://asset.kompas.com/crops/awoHyKStB8lI_yqs1PTI3VjIHsE=/78x42:958x629/750x500/data/photo/2022/12/08/6391613d09412.jpg,indonesian_food_nutrition_dataset,0,0,0.1,olahan,olahan,sapi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,sapi,sapi,True,indonesian_food_recipes,beef yakiniku,daging sapi has tipis bawang bombai tipis bawang putih buku kelingking jahe peprek paprika hijau merah kali pake merah kulkas doang heheh kaldu dashi soy sauce gula pasir sejumput lada olive oil,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,corrected_not_berkuah_yakiniku_is_beef_protein_dish,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,original,google_image_refresh_v1
FD0039,belimbing,belimbing,36.0,0.4,0.4,8.8,https://cdn0-production-images-kly.akamaized.net/vVBJG9Flt0ncPec4-hGyZftu4og=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2778801/original/086460500_1556885614-belimbing.jpg,indonesian_food_nutrition_dataset,0,0,-4.4,other,olahan,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0040,bengkuang,bengkuang,55.0,1.4,0.2,12.8,https://upload.wikimedia.org/wikipedia/commons/7/79/Fried_vegetables_%28Hamsa_-_Kuwaiti_food_%29.JPG,indonesian_food_nutrition_dataset,0,0,-3.6,other,olahan,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0041,bentul talas kukus,bentul talas kukus,71.0,2.3,0.3,15.4,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,-2.5,rebus_kukus,rebus_kukus,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0042,nasi putih,nasi putih,178.0,2.1,0.1,40.6,https://upload.wikimedia.org/wikipedia/commons/8/84/Cooked_Rice_2.jpg,indonesian_food_nutrition_dataset,0,0,6.3,berkuah,berkuah,beras,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,beras,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,staple_keyword,False,,,,,False,False,True,menu,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,rice_noodle_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0043,ketan hitam kukus,ketan hitam kukus,181.0,4.0,1.2,37.3,https://img.freepik.com/free-photo/purple-rice-berries-cooked-wooden-dish-with-mint-leaves_1150-19858.jpg?w=1060&t=st=1683884169~exp=1683884769~hmac=cbae358960d57fe16933cd26ccb63b1353dd59576d26b5334b0f7a9f732a4539,indonesian_food_nutrition_dataset,0,0,5.0,rebus_kukus,rebus_kukus,beras,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,beras,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,staple_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,rice_noodle_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0044,ketan putih kukus,ketan putih kukus,163.0,3.0,0.4,35.7,https://img.freepik.com/free-photo/white-rice-is-placed-cup-wooden-floor_1150-26270.jpg?w=1060&t=st=1683884551~exp=1683885151~hmac=a53080997cbf768ead7314bfb2a4eb430be3da2f4caefbe22061ff25aa62d18d,indonesian_food_nutrition_dataset,0,0,4.6,rebus_kukus,rebus_kukus,beras,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,beras,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,staple_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,rice_noodle_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0045,bihun goreng,bihun goreng,154.0,3.0,4.5,25.5,https://upload.wikimedia.org/wikipedia/commons/e/ed/MIE_KERING_MAKASSAR.jpg,indonesian_food_nutrition_dataset,0,0,-0.5,gorengan,gorengan,terigu,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,gandum,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,staple_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,rice_noodle_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0046,bihun goreng instan,bihun goreng instan,381.0,6.1,3.9,80.3,https://img-global.cpcdn.com/recipes/98b4c2fca1b1e699/1200x630cq70/photo.jpg,indonesian_food_nutrition_dataset,0,0,0.3,gorengan,gorengan,terigu,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,gandum,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,staple_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,rice_noodle_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0047,kacang mete,kacang mete,562.0,21.2,49.6,23.6,https://static.republika.co.id/uploads/images/inpicture_slide/biji-jambu-mete-seorang-warga-menunjukkan-biji-jambu-mete-_121124152601-814.jpg,indonesian_food_nutrition_dataset,0,1,-63.6,mentah_segar,mentah_segar,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,kacang,kacang,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0048,kacang mete goreng,kacang mete goreng,629.0,21.5,56.6,19.8,https://upload.wikimedia.org/wikipedia/commons/c/c9/Avocado_Hass_-_single_and_halved.jpg,indonesian_food_nutrition_dataset,0,0,-45.6,gorengan,gorengan,kacang,"lunch,dinner",False,False,True,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,snack,snack,consistent_meal_component_taxonomy_v1,kacang,kacang,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0049,bika ambon,bika ambon,199.0,2.1,1.5,44.4,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,-0.5,other,jajanan_manis,gandum,"lunch,dinner",True,False,False,False,False,True,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum|telur|santan,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0050,biskuit,biskuit,458.0,6.9,14.4,75.1,https://s4.bukalapak.com/bukalapak-kontenz-production/content_attachments/57314/original/main_merek_biskuit_enak_shutterstock.jpg,indonesian_food_nutrition_dataset,0,0,0.4,other,jajanan_manis,gandum,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0051,bonggol pisang,bonggol pisang,43.0,2.6,0.0,11.6,https://lzd-img-global.slatic.net/g/ff/kf/S1463a138f13a4911a9d6d535825ddb61O.jpg_720x720q80.jpg,indonesian_food_nutrition_dataset,0,0,-13.8,other,olahan,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,buah,buah,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,False,False,True,fruit,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,keep,,fruit,False,ok,original,google_image_refresh_v1
FD0052,bonggol pisang kering,bonggol pisang kering,245.0,3.4,0.0,66.2,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,-33.4,olahan,bahan_non_menu,buah,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,bahan_non_menu,bahan_non_menu,consistent_meal_component_taxonomy_v1,buah,buah,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,fruit_keyword,False,,,,,True,False,False,ingredient,low,raw_or_dry_ingredient_not_menu,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,fruit_side,fruit,fruit_side_or_snack,breakfast_or_light_meal_only,drop,raw_or_dry_ingredient_not_menu,fruit,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
